date,content
2021,"A collaboration between #PurdueEngineers and @PurdueAg will explore cellular agriculture and other alternative proteins as a possible solution to food insecurity in the U.S. and the world. The program, I-CAFE, is receiving support from @FoundationFAR. https://t.co/GdfWmuOvGg https://t.co/pbNuhK382R"
2021,"Talking all about chomps this week, a red dot on our food coach but a slightly healthier alternative to regular beef jerky. Free range and grass fed meets packed with protein! Check it out --&gt;  https://t.co/OH9zqvzvip https://t.co/mRmPwADAWd"
