date,content
2021,"Soy milk is the best dairy alternative. It is the creamiest, best tasting, has the highest amount if protein and among the lowest environmental impact. You can keep your cashew or almond milk, humble soy milk is where it is at."
2020,"@MarijuMama01 Yeah my daughter loves all of it but shes also never had real meat. I also wanted to mention that frys/Kroger just came out with this new ""ground meat"" alternative made out of pea protein and it was really impressive and much more versatile than the morning star crumbles"
