date,content
2021,Going easy on the meats too. S/o my cuzzo for bringing that to my attention as well. Alternative sources of protein✅✅✅
2020,Happy Turkey or Alternative Protein Day 🦃🌱
2020,"homemade yogurt bowl. 2 cups alternative milk (I use a cashew protein milk) 1 cup blueberries, 1 cup ice, 1/4 cup maple syrup, 1 tsp vanilla extract, 2 scoops protein powder (I use @conscious_muscle ) I also add a scoop of raspberry vegan amino acids from @atpscience 35 g P https://t.co/m0JOtmwPqs"
