date,content
2019,"This article stems from work with @TreyMalone3 and @WolfCA3. 

“Approximately 30% ... thought the plant-based Beyond Burger contained ground beef.”

Government restrictions on labeling products as 'meat' aren't likely to help anyone https://t.co/hFIKBJVXCA via @ConversationUS"
2019,I ate mad meat n dairy this week it's ok tho I'm boutta hop back in my flexitarian bag n fw the plant-based shits
