date,content
2019,"my mom just told me i wouldn’t be so broke if i just ate “normal food” 

because i buy plant-based products https://t.co/Z07PdZcpup"
2019,"🎉🎂👑 Guess who turned 31 today 🙄 🍾
#hidden #blessings #chapter31 #Pisces #lovejourney #life #birthday #birthdaygirl #pisces #krizzkaliko #playlist
.
.
------&gt; P.S. Taking plant based food… https://t.co/NoZYLXBU8G"
2018,"Plant-Based Place Cards!

Paper and Mango Leaves!  Isn't this cute? 
I hope to see you on Sunday at CAHs Herbal Bash!

Continue to nourish your body with high-vibrational foods, spring… https://t.co/6Gm4ZhsrOZ"
2018,"Sign up for Daily Harvest using my code and get three free cups. Fast, easy, plant-based foods — I'm obsessed! https://t.co/atSgPeS8rj"
