date,content
2021,"So they took a chicken cell and grew it into a meat and cook it. The chicken is not killed in this process, my question is it halal? I know some impossible burgers are halal for not using real meat but this one tho? 

 https://t.co/bLkBfORx8N"
2021,ordered an impossible burger at big boy and the waitress was like “sweetie you know it don’t have meat on it” and i said yes and she said she gets yelled at a lot because people order it and don’t know 😭
