date,content
2021,"@AquafabaMcGee 💯
I remember the first commercial for impossible Whopper in Idaho. I was so friggin happy I almost cried lol.
I know a lot of meat eaters that have gone and tried it and said they would definitely eat it again.
It's a start 💞✊🏽"
