date,content
2021,And now @SHAQ @TheJetOnTNT and EJ roasting Barkley for wanting meat but not impossible burgers 😂😂😂 #NBAonTNT https://t.co/tGOfToa23G
2021,@EthicalSkeptic Also explains the political focus to demonize meat (especially with recent inflation / supply chain drama) on top of the MSM marketing push last year for “impossible” soy based meat products.
