date,content
2021,Yes. This. The impossible burger/beyond burger popularity has actually limited the number of options for vegetarians on menus (those items aren’t really for us or terribly appetizing to non meat eaters) https://t.co/GVFSIj15k4
2020,@RealBriaNicole_ Door dash me one sis impossible meat w everything on it thanks 😘
2020,That impossible burger is good I don’t eat red meat but they had me fool https://t.co/1oCY6xAKlD
