date,content
2021,"@vumiran @hrtpilled i was merely pointing out the irony of the unscientific hysteria about the presence of phytoestrogen in ""impossible meat,"" a vegetable isoflavone, when the human male produces *actual estrogen*.  this is meat industry propaganda playing on the perpetually terrified male psyche."
