date,content
2021,"@BeyondMeat Kate Winslet &amp; Leo DeCaprio are vegan have them do a Titanic throwback promo.

But the sinking ship is us if we keep eating meat lol. 

Expensive but it paid off for James Cameron so.🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️"
2021,@OLITRadio @BeyondMeat Definitely if it ain't broke don't fix it applied here
