date,content
2021,"@thesteerman The media is really good at painting a picture. That picture makes it look like LA with Smog, while its only fog. 

Well if the vaccine don’t get’em the beyond meat will. 😂"
2021,@CNBCJosh “Tastes like sawdust” @BeyondMeat https://t.co/LDpCUqkSZE
