date,content
2021,@luckyducky1395 I heard produce junction has it next to the beyond meat 👀👀
2020,Hand rolled @BeyondMeat balls 4 subs 2night.
2020,beans or beyond meat for my burritos tn please reply
2020,"Beyond Meat - Dover, Delaware -  Beyond burger Got sick 12 hrs after consuming beyond burger, vomiting diarrhea  Food Poisoning https://t.co/7JVjuh8WL0"
