date,content
2021,$bynd why the pop and then drop? A while back there were rumors of an Impossible Foods SPAC at $10 bil. So ppl may be reading this $7 bil valuation as a disappointment. Not enough info to judge though in my opinion 1/2 https://t.co/9h9MuOJHUs
