date,content
2020,"@CassidyTimbrook @ttimbrooks So in a final analysis, support and encourage those who live plant based life styles, support local farmers/ranchers (for those who do eat meat) and educate others about how their choices effect the industries they are consumers of. I 100% support u, thanks for doing what u do."
