date,content
2021,Red-cheeked Gibbons are gregarious and sing in regional accents. They're endangered in #Cambodia #Laos #Vietnam by #deforestation to make way for #meat #agriculture. Change your diet to plant-based and join the #Boycott4Wildlife to support their survival  https://t.co/akrnLHIT7z
2021,"@Bron1954 @_Pehicc @AGofTheWorld @BriannaBuseman Yes, plant based meat only once a week if that."
